timestamp,open,high,low,close,volume
1773133500,25110.75,25129.5,25107.5,25124.75,3242
1773133800,25125.25,25134.5,25114,25122.5,2774
1773134100,25123.5,25124.25,25107,25110.5,2562
1773134400,25109.75,25113,25097.25,25104.25,2871
1773134700,25104.25,25113,25093.25,25108,2354
1773135000,25108,25122.5,25102.5,25104.25,2115
1773135300,25104,25127.75,25098.25,25104.5,2813
1773135600,25104.5,25119,25099.75,25115.25,2250
1773135900,25114.75,25115.75,25091,25095.5,2633
1773136200,25095.75,25117.75,25092.5,25105,2311
1773136500,25106.5,25111,25085.5,25090.75,2637
1773136800,25091.25,25095.75,25069.5,25081,4028
1773137100,25081,25083.25,25053.75,25076,3750
1773137400,25076.25,25077.75,25061,25063.75,3011
1773137700,25063,25078.75,25046,25052.75,3430
1773138000,25053,25068,25045,25063.5,3294
1773138300,25063,25082.25,25060.25,25079.5,2330
1773138600,25079,25092.25,25065,25067.25,3467
1773138900,25067.5,25073,25020.25,25035.25,7682
1773139200,25036.25,25064.5,25032.5,25063.75,4214
1773139500,25063,25064.75,25044.5,25049.5,2503
1773139800,25050.75,25074,25045.75,25059,2902
1773140100,25058.75,25069.5,25050.25,25066.5,1887
1773140400,25065.75,25108,25038.5,25101,9686
1773140700,25101.25,25105.75,25029,25036,9551
1773141000,25036.25,25043,25005.25,25008,6313
1773141300,25008.75,25022.5,24995.5,24997.5,5035
1773141600,24998,25022.75,24994.75,25022.5,4070
1773141900,25022.25,25029.25,25007.5,25022.75,3392
1773142200,25023.5,25027.25,24998,25003.25,3556
1773142500,25003.75,25017,24994,24997.5,3009
1773142800,24997.5,25006.25,24967.5,24973.5,5776
1773143100,24974.25,24980.75,24958.5,24970.5,5071
1773143400,24971.5,24992.25,24970.75,24978.5,4022
1773143700,24979,24984.5,24958.75,24971.5,5439
1773144000,24972.5,24976,24933.5,24934.5,6536
1773144300,24934.75,24939.25,24900.75,24912.25,11254
1773144600,24911.25,24938.25,24904.25,24931.75,5457
1773144900,24931.75,24934,24914,24918,3333
1773145200,24917.75,24951,24917,24937,5664
1773145500,24937.5,24946.5,24918.5,24918.75,3899
1773145800,24919.25,24934.75,24892.5,24928.75,8353
1773146100,24928.75,24949.5,24927.5,24935.75,5436
1773146400,24935.75,24960.25,24933.25,24950.25,5033
1773146700,24949.75,24987.75,24949,24983.75,7214
1773147000,24983.75,24997,24969.25,24984.25,6774
1773147300,24984.5,24999.5,24960.75,24968.75,6784
1773147600,24969,24992.25,24967.25,24968.75,8248
1773147900,24969.25,24982,24959.25,24976,5991
1773148200,24977,24988,24962,24970.25,5437
1773148500,24970.75,24983.5,24965.25,24978,5506
1773148800,24978.5,25007.75,24974.25,25001.5,6987
1773149100,25001.5,25008.75,24984.25,24990.5,8124
1773149400,24991.5,25081,24990.75,25025,53685
1773149700,25024.25,25037.5,24993,25014.25,35250
1773150000,25014.25,25038.5,24959.5,25030.5,42805
1773150300,25029.5,25056.75,24995,25046,39079
1773150600,25046.25,25049.75,24992.25,24992.5,25393
1773150900,24993.25,25003.25,24945.5,24964.25,30616
1773151200,24964.5,24977.25,24919.5,24966.75,39419
1773151500,24966.75,24998.75,24895,24902,38603
1773151800,24901.5,24941.75,24898,24931.25,26433
1773152100,24931,24959.75,24892.5,24952.5,32938
1773152400,24952,24997,24944,24978.75,31090
1773152700,24979,25024.75,24978.25,25003.5,31761
1773153000,25003.75,25062.25,25001.75,25054,29656
1773153300,25054,25092.25,25037.75,25091.5,26061
1773153600,25091.25,25117,25073.25,25102.75,27174
1773153900,25103,25118.75,25085.5,25115.25,22555
1773154200,25115.5,25130.75,25108.75,25127.5,16755
1773154500,25127.75,25153.25,25123.75,25151.75,15537
1773154800,25151.25,25182,25144.5,25168,24570
1773155100,25168.5,25169.75,25126.25,25131.25,19981
1773155400,25130.75,25145.5,25117.5,25125,16819
1773155700,25124.75,25172.25,25123.25,25170.25,17973
1773156000,25169.75,25177,25143.5,25151.25,15509
1773156300,25151.5,25158.75,25137.25,25143.25,10563
1773156600,25143,25146.75,25109,25115.75,16971
1773156900,25115.5,25139.25,25113,25132.75,12559
1773157200,25133,25172,25123.5,25149.5,20279
1773157500,25149.5,25157,25121.5,25137.25,15799
1773157800,25137.75,25163.5,25133,25135.5,11814
1773158100,25135,25156.25,25127.5,25148.75,10010
1773158400,25149.25,25150.25,25107.5,25116,12449
1773158700,25116,25117,25080,25100,19023
1773159000,25100,25130,25094.5,25115.25,17015
1773159300,25115.25,25148.75,25107.25,25136,14147
1773159600,25136.25,25138.25,25106.25,25131.25,14263
1773159900,25131.25,25161.5,25120.5,25131.5,16196
1773160200,25131.5,25158.25,25131.5,25153.75,14295
1773160500,25154,25165.25,25144.5,25160.5,10990
1773160800,25160.5,25163.75,25145,25161.25,7809
1773161100,25162,25162.75,25117.25,25128.75,13820
1773161400,25130,25169.25,25121.25,25160.5,14496
1773161700,25160.75,25167.5,25149.75,25156,8870
1773162000,25156.25,25177,25145.25,25167.5,13194
1773162300,25167.75,25180,25152.5,25162.75,13306
1773162600,25163.25,25174,25146.75,25157.25,13038
1773162900,25158.25,25200,25155.75,25198,18093
1773163200,25198.25,25204.5,25182.25,25195.75,13654
1773163500,25196.25,25217.75,25191,25212,12777
1773163800,25212.25,25212.25,25159,25162.5,18850
1773164100,25162.5,25169.75,25102,25134.25,30812
1773164400,25134,25160.5,25123,25135,20515
1773164700,25135.75,25179.75,25128,25162,16515
1773165000,25162.25,25188.25,25159.25,25180,11777
1773165300,25179.75,25181.75,25155.5,25169.25,10764
1773165600,25169.5,25180.75,25159.25,25174.25,10006
1773165900,25174.75,25176.5,25139,25146.5,11384
1773166200,25147.25,25169.25,25036.25,25039.5,32479
1773166500,25039.5,25086.75,25000,25017,46896
1773166800,25016.5,25057,24987.5,25030.5,32777
1773167100,25031.25,25104.25,25028.25,25067.5,28416
1773167400,25067,25109.5,25046.75,25082.5,25725
1773167700,25082,25097.5,25027.5,25047.75,31050
1773168000,25047.75,25070.25,25024.25,25037,20354
1773168300,25037.25,25066.75,25030,25047.25,16751
1773168600,25047.75,25087.5,25031,25050.75,17276
1773168900,25051.25,25062.5,25026.75,25029,12535
1773169200,25029.75,25045.5,25015.25,25022.5,15734
1773169500,25022.25,25049.5,25008.75,25039.25,15382
1773169800,25038.5,25052.5,25013,25046.75,13008
1773170100,25047.25,25073,25036.5,25063.25,13231
1773170400,25063,25068.5,25004.75,25038.5,24735
1773170700,25038.5,25038.75,24985.75,24988,21117
1773171000,24988.5,24998.25,24966,24975.25,21420
1773171300,24975.25,25003,24956,24994.75,17725
1773171600,24994.5,25032.75,24966.5,24993,27573
1773171900,24992.75,25006.25,24952,24964.75,14581
1773172200,24964.75,24975.25,24940.75,24966.5,18906
1773172500,24966.25,24990.75,24947,24985.75,18994
1773172800,24985.75,25006,24985.5,24993.5,10547
1773173100,24993.5,25018.25,24993.25,25009,6193
1773173400,25009.25,25038.25,25002.5,25033,5441
1773173700,25033.25,25035,25012,25020,4276
1773174000,25019.75,25034.25,25019.75,25027.5,2505
1773174300,25027.75,25028.75,25017.75,25024.25,1435
1773174600,25024,25029,25017.5,25020.5,1826
1773174900,25020.75,25024.75,25010.5,25014.25,2047
1773175200,25013.75,25019.25,25008.75,25016.75,1886
1773175500,25017,25026.5,25014,25018.25,1664
1773175800,25018.5,25020.25,24993,25007.5,1459
1773176100,25007.25,25015.25,25002,25008.75,1193
1773180000,25015,25015,24979.25,24998.5,4142
1773180300,24998.75,25002.25,24984.25,24989.5,1239
1773180600,24989.25,25015.5,24985,25012.5,2049
1773180900,25013,25020,24985.5,24993,2538
1773181200,24993,25003.75,24989,24996,1533
1773181500,24997,24997.5,24968.25,24972,2217
1773181800,24971.75,24977.75,24964,24967,1716
1773182100,24967.75,24970.75,24955.25,24960,1629
1773182400,24959.75,24963.5,24951.5,24953,1571
1773182700,24953.25,24961.25,24952.75,24957.5,963
1773183000,24958,24965,24956,24958.75,1094
1773183300,24958.75,24970.75,24955.75,24970,1161
1773183600,24970.5,24973.5,24963.25,24967.25,1632
1773183900,24967.75,24976.75,24966.5,24975.75,1370
1773184200,24976.25,24987,24972,24983.75,2042
1773184500,24983.75,24990.75,24981,24986.75,1694
1773184800,24986.75,24994,24986,24989.5,1360
1773185100,24990,24995.25,24978.25,24984.75,1859
1773185400,24984.75,24986.75,24974.75,24978,1553
1773185700,24978.5,24984,24974,24984,1426
1773186000,24984,24986,24975.75,24979.75,1162
1773186300,24979.25,25001.75,24978,25000.75,2472
1773186600,25001,25025.5,24999.75,25018.5,3957
1773186900,25018.25,25025.5,25014.5,25015.75,1916
1773187200,25016.5,25030,25015.25,25016.75,2764
1773187500,25018,25073.25,25009.25,25058.75,6934
1773187800,25058.75,25069.25,25033.5,25058,6694
1773188100,25058,25081.25,25049.25,25068.25,5569
1773188400,25068,25070.75,25051,25064.5,3092
1773188700,25064.5,25085.75,25064.25,25069.25,3849
1773189000,25069.25,25076.75,25060.25,25067,2752
1773189300,25065.75,25070.75,25055.25,25062.5,2177
1773189600,25062.5,25065,25052.75,25059.5,1659
1773189900,25059.75,25076.5,25052,25055.75,2516
1773190200,25056.25,25069,25052.5,25066,1508
1773190500,25065.5,25067.5,25056.75,25061,1329
1773190800,25061.25,25072.25,25050.5,25060,3367
1773191100,25060.25,25072.75,25058,25062.5,2001
1773191400,25062.5,25077.75,25060.75,25076.5,1684
1773191700,25075.5,25081.75,25070.75,25080.25,1956
1773192000,25080.5,25083.5,25074.75,25078.5,1720
1773192300,25078.25,25081,25071.25,25076,1250
1773192600,25076,25085.5,25073,25083.5,1610
1773192900,25083,25089.25,25077,25082.75,1940
1773193200,25083.75,25098,25081,25092.75,2227
1773193500,25093.25,25094.25,25085.75,25089.5,1500
1773193800,25089.25,25092.75,25082,25092.75,1355
1773194100,25091.25,25094.25,25085.75,25091,1575
1773194400,25091,25093.5,25078.5,25080.5,1601
1773194700,25081,25087.25,25079.5,25081.75,1070
1773195000,25081.75,25084.75,25075.25,25079,1403
1773195300,25080.25,25102.5,25079.75,25099.25,2635
1773195600,25099.25,25099.5,25087,25088.5,1817
1773195900,25088.25,25092,25087,25088.5,833
1773196200,25087.5,25088.75,25075.5,25082.25,1867
1773196500,25082,25085.5,25073.75,25076.75,1205
1773196800,25076.75,25092.5,25075.75,25089,1220
1773197100,25089,25093.75,25084.5,25091,920
1773197400,25091.75,25099,25090,25098,1008
1773197700,25097.75,25098.25,25092.5,25094.25,586
1773198000,25094.25,25100,25090.25,25090.75,1129
1773198300,25091,25095.75,25086.5,25088,834
1773198600,25088.75,25095.25,25086.75,25093.25,656
1773198900,25092.75,25099.75,25091.75,25097,829
1773199200,25096.5,25098,25094.25,25096.25,471
1773199500,25096.75,25097.25,25090.25,25093,620
1773199800,25093,25105.5,25092.5,25103.25,1509
1773200100,25103.5,25119,25102,25115.25,3219
1773200400,25115.75,25116.75,25108.5,25114.5,982
1773200700,25113.75,25116.25,25110.75,25115,817
1773201000,25116,25117,25109.25,25112,752
1773201300,25112,25123.5,25110.5,25118.75,1379
1773201600,25119,25121,25112.5,25117.5,1071
1773201900,25117.75,25122,25112.75,25114.5,845
1773202200,25114,25117.5,25110.5,25116.25,865
1773202500,25116,25117.25,25113,25114,497
1773202800,25113.5,25118,25113.25,25116.5,437
1773203100,25116,25119,25116,25117.75,496
1773203400,25117.75,25118,25105,25107.25,1060
1773203700,25107,25108.5,25097,25104,1799
1773204000,25103.5,25106.25,25096.25,25097,1109
1773204300,25097.5,25105.25,25093.5,25104.25,1197
1773204600,25104.75,25106,25097.5,25098.5,945
1773204900,25099.25,25099.5,25086.75,25091.75,1529
1773205200,25091.75,25095.25,25085.5,25088,1179
1773205500,25087.75,25089.25,25059.75,25061.75,3195
1773205800,25061.75,25072.5,25056.25,25061.75,2683
1773206100,25061,25068.5,25059.75,25064.5,1525
1773206400,25064.75,25071.5,25058.25,25068,1579
1773206700,25067.75,25076.5,25065,25065.25,1518
1773207000,25065.25,25066,25056.25,25058.25,1683
1773207300,25057.5,25058.5,25048.5,25049.5,2210
1773207600,25049.25,25057.5,25040,25041,2208
1773207900,25040.75,25042.25,25025.75,25040,2992
1773208200,25039.25,25043.5,25025.25,25034.5,1881
1773208500,25034.5,25038.25,25027,25030.25,1456
1773208800,25029.5,25030.5,25010.5,25029.25,3753
1773209100,25029.75,25035,25017.75,25018.75,2410
1773209400,25018,25038.75,25017.5,25038.25,2122
1773209700,25037.75,25042,25023,25025.25,2003
1773210000,25024.25,25031.5,25011.75,25013.25,2246
1773210300,25013.75,25021,25008.25,25020.25,1993
1773210600,25020,25046.5,25019.75,25045.75,2675
1773210900,25045.5,25053.5,25037,25048.5,2237
1773211200,25048.5,25052,25043,25049.25,1229
1773211500,25048.75,25048.75,25028,25031.5,1588
1773211800,25032,25039.25,25023.5,25027.75,1288
1773212100,25027.5,25043.75,25026.75,25041.25,1010
1773212400,25040.75,25048.25,25025.5,25027.75,2276
1773212700,25027.5,25037.25,25008.5,25026.75,3434
1773213000,25026.75,25038.75,25026.5,25033.25,1467
1773213300,25033.25,25035.25,25016.75,25027.25,2591
1773213600,25027.5,25031,25007.75,25013.25,2940
1773213900,25013.5,25020.5,24998,25002,3426
1773214200,25002.5,25009.5,24989,24989.75,3756
1773214500,24991,24993.5,24955.25,24958.5,4882
1773214800,24959,24966,24947.5,24963.75,4766
1773215100,24964,24980,24954,24978.75,3962
1773215400,24979,25007.75,24973.5,24990.75,4616
1773215700,24991.5,25006.25,24989.25,25006,2413
1773216000,25005.5,25025.25,24997.25,25014,6291
1773216300,25013.25,25025,25005.5,25016.5,3569
1773216600,25016.25,25028,25006.5,25027,4199
1773216900,25027.75,25028.75,25011.25,25018,4209
1773217200,25018,25032.75,24999,25022.25,3986
1773217500,25022.5,25025,25003,25011,3681
1773217800,25012.5,25037.75,25005.75,25028.25,3814
1773218100,25028.25,25029,24979,24987,4550
1773218400,24986.25,25004,24981.5,24990.75,3610
1773218700,24991.25,24995.25,24963,24968.5,3171
1773219000,24969,24976,24947.25,24958.75,4091
1773219300,24958.75,24999,24934,24965.75,9025
1773219600,24966.5,24969.75,24928.75,24931.5,4940
1773219900,24931.25,24949.25,24925,24943.5,4120
1773220200,24943,24945.25,24927.75,24936.25,2659
1773220500,24935,24954.75,24933.75,24948.5,2361
1773220800,24949,24971,24949,24952.5,3189
1773221100,24953.25,24954.25,24921,24923.25,3346
1773221400,24922.75,24943.5,24919.5,24938,2766
1773221700,24937.5,24948.25,24926.5,24934.5,2248
1773222000,24934.75,24943.25,24913.25,24921.75,2365
1773222300,24922,24940.5,24914,24916,2600
1773222600,24915.75,24924,24909,24919.25,2271
1773222900,24920,24923.75,24899.5,24902.25,3350
1773223200,24902,24942.5,24895.25,24938.75,4072
1773223500,24939.25,24963,24929,24963,4295
1773223800,24962,24974.5,24949.25,24974,3267
1773224100,24973.75,24986.25,24967.5,24971.5,3222
1773224400,24971.75,24982.75,24960,24961.75,2016
1773224700,24961.75,24982.5,24958.25,24976.75,2165
1773225000,24976.5,25001.5,24970.5,25000.25,3462
1773225300,25000.25,25012.5,24997.5,25006.25,2680
1773225600,25005.25,25020.5,24997,25016,3629
1773225900,25017,25025,25009.25,25013.5,3320
1773226200,25013.75,25024.25,25009.25,25014.75,1960
1773226500,25015.5,25020.25,25009.75,25017.25,1727
1773226800,25017.75,25043.5,25015,25032.5,4795
1773227100,25032,25035.25,25012,25018.75,3744
1773227400,25019.5,25032.5,25013.25,25031.75,2885
1773227700,25031.5,25039,25003.75,25006.5,3462
1773228000,25007,25008.25,24983.5,24987,3925
1773228300,24987.25,24997,24970.75,24978,3576
1773228600,24978,24989.75,24968.5,24979.75,3841
1773228900,24979.5,24994.75,24975.75,24982,3506
1773229200,24982.75,24990,24955.5,24970.5,4166
1773229500,24970.5,24973.5,24937.5,24939.25,5507
1773229800,24938.75,24998.25,24928.5,24964.75,9188
1773230100,24964.5,24976.25,24946.25,24946.25,3975
1773230400,24947,24972,24944,24950,3483
1773230700,24949.25,24958.25,24937.75,24943,2306
1773231000,24943,24964,24938.75,24956,3652
1773231300,24955.75,24971.25,24949.25,24968.75,3052
1773231600,24969.5,24981.75,24960.5,24964,2673
1773231900,24965,24998.5,24956.5,24991.5,3395
1773232200,24991.5,25056,24929,24941.25,12058
1773232500,24941.25,24964.25,24930,24960,7751
1773232800,24959.25,24969.75,24920.75,24932.5,8659
1773233100,24932.75,24939,24908.5,24933,8174
1773233400,24933,24941,24923.5,24938.75,5023
1773233700,24938.25,24958.75,24935,24945.5,6912
1773234000,24945,24982,24943.25,24974.75,10233
1773234300,24974.25,24999.5,24969,24971.25,9327
1773234600,24971.25,24982.25,24960.25,24963.75,6820
1773234900,24964.25,24994,24960.25,24992.5,5846
1773235200,24992.75,25020.25,24988.75,25017.75,7499
1773235500,25018,25036,25013.75,25035,8669
1773235800,25035,25099.5,25035,25076.75,37404
1773236100,25076.5,25109.75,25070,25102.5,27746
1773236400,25102.5,25115.5,25062,25070.25,25855
1773236700,25070.25,25098.25,25035.5,25050.25,31198
1773237000,25050,25077,25014.75,25051.5,35213
1773237300,25051.75,25108.25,25031.5,25101.5,30459
1773237600,25101.5,25180,25087.25,25122.5,61171
1773237900,25122.5,25149.25,25070.25,25089.75,33218
1773238200,25089.75,25112.5,25058,25101.25,28479
1773238500,25102,25111.5,25053,25092.75,25214
1773238800,25091.5,25096,25016.75,25019.25,26210
1773239100,25019.5,25033.25,24978.75,25027.75,35294
1773239400,25027.75,25045,24958.5,24969.5,32099
1773239700,24970.25,25033.75,24968.75,25008.75,28076
1773240000,25008,25053.25,25001.5,25036.25,21089
1773240300,25036.25,25057.5,25016,25050.75,21612
1773240600,25050.75,25060.75,25037.25,25049.75,13806
1773240900,25050,25080.25,25037.5,25065,16772
1773241200,25065.5,25090,25027.75,25073.75,28725
1773241500,25073.25,25076.5,25037.25,25040.5,16258
1773241800,25040,25059,24953.25,24993.75,33416
1773242100,24994,24995.25,24947,24969.25,24745
1773242400,24969,25007.75,24955.75,25001.75,21680
1773242700,25001.5,25018.25,24933,24935.25,25230
1773243000,24935,24962.25,24911.25,24951.5,30572
1773243300,24952,24964,24933.5,24949,17074
1773243600,24949,24961.5,24918,24919.25,16901
1773243900,24920.25,24926.5,24892,24912,22896
1773244200,24912.5,24959.75,24911.75,24957.25,19374
1773244500,24957,24960.75,24931.5,24934.75,13979
1773244800,24934.5,24941.25,24900.5,24905.25,17993
1773245100,24905,24919.75,24897.25,24906.75,13161
1773245400,24906.5,24935.75,24898.5,24932.75,15962
1773245700,24932.75,24942.5,24907.5,24910.25,13450
1773246000,24910.25,24948.75,24906,24932.75,14629
1773246300,24932.5,24953,24921.5,24952,11705
1773246600,24951.75,25005.5,24949.25,24998.75,21903
1773246900,24998.5,25007,24967,24974,14286
1773247200,24974,25002.75,24970.75,24979.25,12462
1773247500,24979.75,24994,24966,24973.25,9944
1773247800,24973.25,25000,24972,24996.25,6988
1773248100,24996.25,25012.25,24990.5,25007,7569
1773248400,25007,25035,25003,25008,12542
1773248700,25008.25,25025.75,25004.75,25010.75,7707
1773249000,25011.75,25013,24984.75,24996,11342
1773249300,24995.5,25007.5,24970.25,24979.25,10194
1773249600,24979.5,25003.75,24977.25,25003.5,9262
1773249900,25002.75,25021,24997,25007.25,9717
1773250200,25007.5,25016.5,24990,24996.5,9441
1773250500,24996.25,25007.5,24873.75,24922.25,35046
1773250800,24922,24948.25,24899,24934.5,24104
1773251100,24934.25,24950.75,24915.5,24946,14604
1773251400,24946.75,24984.75,24945.5,24951.5,16468
1773251700,24951.75,24965.75,24929.25,24952.25,15590
1773252000,24951.5,24961.75,24942.75,24949.25,9446
1773252300,24949.25,24951.25,24916.25,24919.75,10583
1773252600,24919.25,24922.75,24890.25,24912.75,14802
1773252900,24913.25,24933.5,24901.25,24922,12659
1773253200,24921.75,24944.25,24907.75,24926.5,11521
1773253500,24926,24958,24921.75,24948.5,12621
1773253800,24949,24966,24945,24964,10787
1773254100,24963.75,24965,24944.25,24948,9542
1773254400,24947.5,24954.25,24933.75,24943,7336
1773254700,24943.5,24954,24930.5,24933,7507
1773255000,24932.75,24972,24932.75,24963.75,12142
1773255300,24963.5,24977.5,24947,24957.75,10796
1773255600,24958.25,24966,24925.25,24944.25,12752
1773255900,24944.25,24948.75,24933.75,24943,6039
1773256200,24943.25,24946.25,24916,24921.5,8549
1773256500,24921,24939.75,24913.5,24935.5,8977
1773256800,24935.75,24939.5,24915.75,24930.5,6544
1773257100,24930.5,24944.75,24928,24935,6638
1773257400,24934.75,24974,24928.5,24968.25,9539
1773257700,24968.5,24979.75,24954.75,24970,8583
1773258000,24970.25,24987.25,24964,24976.75,7570
1773258300,24976.5,24985.25,24955,24961.75,7227
1773258600,24961.75,24997,24957,24994,11667
1773258900,24994,25006.75,24980.75,24984,11705
1773259200,24983.75,24991.25,24946.75,24952.75,10173
1773259500,24952.5,24971.25,24950,24965.75,4355
1773259800,24965.75,24974.5,24962,24964.25,2250
1773260100,24964.5,24970,24958.5,24968.5,1399
1773260400,24968.25,24968.5,24961.75,24964.25,754
1773260700,24964.75,24966.75,24962.75,24964.5,668
1773261000,24964.5,24966.5,24962,24965.75,675
1773261300,24965.75,24968,24960,24962.75,1277
1773261600,24963,24969.5,24961,24967.75,761
1773261900,24967.5,24969,24959.25,24962.25,1104
1773262200,24961,24962,24947.5,24949.75,1266
1773262500,24949.25,24953.25,24940,24947.5,1728
1773266400,24940,24949.75,24908,24911.75,4128
1773266700,24912,24916.25,24891.75,24897.25,3437
1773267000,24898.25,24905,24890.25,24905,2464
1773267300,24905,24907,24895,24901.5,1816
1773267600,24900.75,24904.75,24868,24872,4210
1773267900,24872.75,24885,24845,24861,6375
1773268200,24862.25,24871,24850,24851.75,3391
1773268500,24852,24852.25,24821.25,24824.5,6676
1773268800,24824.5,24841.25,24816,24831.5,4384
1773269100,24830.75,24846.75,24830.25,24843.5,3172
1773269400,24843,24844,24832.25,24835,1818
1773269700,24835.25,24851.75,24817,24850,5320
1773270000,24848.5,24854.25,24834.25,24847,3565
1773270300,24846,24848.75,24791.5,24811.25,5832
1773270600,24810.5,24839.25,24807.5,24829,3695
1773270900,24828.25,24838.5,24824.75,24832.5,2031
1773271200,24832.75,24848,24820.5,24821,3553
1773271500,24820.75,24823,24802.25,24803.75,4866
1773271800,24803.25,24805,24751.25,24758.75,9670
1773272100,24758.75,24775.5,24746.5,24764.25,6359
1773272400,24765.25,24768.5,24738.5,24740.25,5210
1773272700,24739.75,24765.75,24732.5,24765.75,5621
1773273000,24765,24786,24761.25,24781.75,5667
1773273300,24781.25,24789,24772.5,24788,2856
1773273600,24787.75,24791.25,24764.25,24767.75,4417
1773273900,24768.25,24768.75,24743.75,24756.75,5287
1773274200,24756.5,24774,24754.5,24755.25,3864
1773274500,24755.25,24780.25,24740.25,24769,5636
1773274800,24768.25,24779.75,24760.75,24778.5,2657
1773275100,24778.25,24781,24756,24768.5,3537
1773275400,24768.25,24784.25,24765,24779,2736
1773275700,24779.5,24804.25,24778.75,24801.25,3649
1773276000,24801.75,24805.5,24785.25,24795.25,2581
1773276300,24794.25,24804.75,24788.75,24801,2210
1773276600,24799.25,24800,24781.75,24790,2149
1773276900,24789.25,24798.5,24785.75,24791,2042
1773277200,24791.25,24801.25,24785.25,24793.25,2179
1773277500,24792.5,24797.25,24768.5,24783.75,4981
1773277800,24783.75,24793.75,24771.25,24783.5,3334
1773278100,24783.75,24800,24781.25,24793.5,2171
1773278400,24793.5,24819,24787.25,24812.75,4304
1773278700,24812,24820,24806.5,24819.25,2120
1773279000,24818.5,24829,24817.5,24827.25,3439
1773279300,24827.5,24837.25,24825.25,24834,2732
1773279600,24833.75,24842.25,24831.5,24835.75,2597
1773279900,24836,24836.75,24805.5,24805.75,4000
1773280200,24805.5,24807.25,24773.5,24778.75,5745
1773280500,24777.75,24792.25,24776.75,24789.25,3160
1773280800,24790,24795.75,24780.5,24788.25,2671
1773281100,24788,24791.75,24779.25,24785.25,1979
1773281400,24784.75,24788.5,24773.5,24776.25,2244
1773281700,24776.25,24786.75,24772,24774.75,2403
1773282000,24774.25,24776.5,24749.25,24757.5,4932
1773282300,24757.5,24763.5,24753,24755.25,1875
1773282600,24755.25,24760,24740.5,24741.25,3556
1773282900,24740.5,24742.25,24708,24715.75,7054
1773283200,24715.5,24737,24703.75,24730.5,4288
1773283500,24731,24737.5,24717.75,24719,3041
1773283800,24719.75,24732,24710.5,24722.25,2994
1773284100,24722.75,24736.25,24721.75,24729.75,2096
1773284400,24729.5,24741.75,24725.25,24739,2482
1773284700,24738.75,24758.75,24737.5,24746.5,3152
1773285000,24746.75,24752,24729.5,24732,2558
1773285300,24732,24737.25,24725,24733,1856
1773285600,24733.25,24743,24733.25,24739.25,1260
1773285900,24739.75,24740.25,24721.25,24723.25,2121
1773286200,24723,24724.75,24710,24711.25,2406
1773286500,24711.25,24725,24696.25,24700,3922
1773286800,24699,24715.25,24698.75,24709.75,2152
1773287100,24709.5,24719.75,24704.25,24716.5,2007
1773287400,24716.25,24728.75,24712.25,24719,2105
1773287700,24718.25,24731.25,24715.75,24730,1350
1773288000,24728.75,24740.75,24722.75,24740.25,2336
1773288300,24740.5,24748,24731,24732.25,2595
1773288600,24731.25,24742.75,24728.75,24737.25,1568
1773288900,24736.5,24750.75,24730,24748,1997
1773289200,24747.5,24751.75,24741,24742.25,1273
1773289500,24742.25,24748.25,24736.5,24744,1037
1773289800,24743.75,24746.25,24726,24728.25,1480
1773290100,24728.25,24729.5,24711.5,24721.25,2350
1773290400,24719.75,24722,24710.75,24711,1187
1773290700,24711,24722.25,24709.75,24711.5,1143
1773291000,24712,24726.25,24709.25,24724.25,1644
1773291300,24722.75,24726.75,24718,24718.75,1036
1773291600,24718.25,24774,24717.5,24761,6048
1773291900,24760.75,24777.5,24752,24758,3364
1773292200,24758,24771.25,24752.75,24761.75,2392
1773292500,24762,24764,24756.25,24757.5,1267
1773292800,24758,24766.25,24749.75,24753.5,1825
1773293100,24753.5,24761.25,24744,24752.5,1968
1773293400,24752.75,24763,24751.5,24757.75,1249
1773293700,24758.25,24762.5,24746,24761.75,1355
1773294000,24761.25,24779.5,24759.5,24773,2739
1773294300,24774.25,24776.75,24742.25,24748,3187
1773294600,24747.5,24751.5,24731.5,24749.25,2371
1773294900,24749.5,24772.75,24744.5,24771.25,2133
1773295200,24770.75,24771.5,24752.5,24765.25,1994
1773295500,24764.5,24768,24753.5,24757.75,967
1773295800,24756.5,24760.25,24746.25,24753.5,1424
1773296100,24753.75,24769,24753.75,24756.75,1254
1773296400,24755.75,24777.75,24752.5,24775.75,1804
1773296700,24776,24787.5,24757.75,24786.75,4475
1773297000,24787.25,24794.5,24779.5,24793.25,1822
1773297300,24792.75,24799,24787,24787.75,1739
1773297600,24787.75,24797,24783.5,24795.75,1110
1773297900,24795.5,24807.25,24789,24799.5,2090
1773298200,24798.5,24812.5,24798.25,24810,1555
1773298500,24811,24813.75,24801.5,24809.5,1199
1773298800,24809.5,24824,24807.75,24818.5,2276
1773299100,24818.5,24823.5,24811,24813.25,2155
1773299400,24812.75,24825.5,24811,24823.75,2029
1773299700,24823.75,24831.5,24819,24824,2143
1773300000,24824.75,24834.75,24818.5,24828,2048
1773300300,24828.5,24838.75,24824,24833.75,2283
1773300600,24833.5,24835.25,24813.25,24816.25,2977
1773300900,24817,24835,24808.5,24829,2619
1773301200,24829.75,24835,24826.25,24828.75,1753
1773301500,24829.25,24836,24825,24829,1374
1773301800,24828.5,24852.25,24812.5,24850.75,3771
1773302100,24851.75,24872.25,24851.25,24871.75,4085
1773302400,24870.75,24900,24866.75,24893,7276
1773302700,24892.75,24902,24884.75,24899.25,4067
